Plateforme,Asset,Quote,Datetime
Deribit,btc_usd,10325.97,1600942029.411
Deribit,eth_usd,328.04,1600942029.821
Deribit,eth_usd,328.01,1600942031.836
Deribit,btc_usd,10325.83,1600942033.439
Deribit,eth_usd,328.03,1600942033.849
Deribit,eth_usd,328.04,1600942034.857
Deribit,eth_usd,328.07,1600942035.863
Deribit,btc_usd,10326.85,1600942036.459
Deribit,eth_usd,328.17,1600942036.87
Deribit,btc_usd,10327.32,1600942037.467
Deribit,eth_usd,328.23,1600942037.878
Deribit,btc_usd,10327.46,1600942038.474
Deribit,btc_usd,10327.37,1600942039.481
Deribit,eth_usd,328.22,1600942039.891
Deribit,btc_usd,10327.48,1600942042.502
Deribit,eth_usd,328.23,1600942042.912
Deribit,btc_usd,10326.87,1600942043.509
Deribit,btc_usd,10326.83,1600942044.516
Deribit,btc_usd,10326.8,1600942045.523
Deribit,btc_usd,10326.84,1600942046.53
Deribit,eth_usd,328.21,1600942046.94
Deribit,btc_usd,10327.88,1600942047.537
Deribit,btc_usd,10328.0,1600942049.551
Deribit,btc_usd,10327.99,1600942050.558
Deribit,eth_usd,328.22,1600942050.968
Deribit,btc_usd,10327.82,1600942051.565
Deribit,eth_usd,328.2,1600942051.976
Deribit,eth_usd,328.19,1600942052.982
Deribit,btc_usd,10327.83,1600942053.579
Deribit,eth_usd,328.2,1600942053.99
Deribit,btc_usd,10327.8,1600942055.593
Deribit,eth_usd,328.19,1600942056.003
Deribit,btc_usd,10327.74,1600942056.6
Deribit,eth_usd,328.2,1600942057.01
Deribit,btc_usd,10327.72,1600942057.607
Deribit,eth_usd,328.21,1600942058.017
Deribit,btc_usd,10327.76,1600942058.614
Deribit,btc_usd,10327.77,1600942059.621
Deribit,eth_usd,328.22,1600942060.032
Deribit,btc_usd,10327.91,1600942060.628
Deribit,eth_usd,328.23,1600942061.038
Deribit,btc_usd,10327.99,1600942061.635
Deribit,btc_usd,10328.02,1600942062.642
Deribit,eth_usd,328.22,1600942068.088
Deribit,btc_usd,10328.09,1600942069.691
Deribit,btc_usd,10328.14,1600942072.712
Deribit,eth_usd,328.28,1600942073.122
Deribit,btc_usd,10328.31,1600942073.719
Deribit,eth_usd,328.31,1600942074.13
Deribit,btc_usd,10328.44,1600942074.726
Deribit,eth_usd,328.32,1600942075.136
Deribit,btc_usd,10328.59,1600942076.74
Deribit,btc_usd,10328.72,1600942077.747
Deribit,eth_usd,328.37,1600942078.157
Deribit,btc_usd,10328.84,1600942078.754
Deribit,eth_usd,328.38,1600942079.165
Deribit,btc_usd,10328.9,1600942079.761
Deribit,eth_usd,328.39,1600942081.179
Deribit,eth_usd,328.4,1600942082.185
Deribit,btc_usd,10329.21,1600942082.782
Deribit,eth_usd,328.43,1600942083.192
Deribit,eth_usd,328.48,1600942084.2
Deribit,btc_usd,10329.15,1600942084.796
Deribit,eth_usd,328.5,1600942087.221
Deribit,btc_usd,10329.38,1600942087.817
Deribit,btc_usd,10329.32,1600942089.831
Deribit,eth_usd,328.46,1600942090.242
Deribit,btc_usd,10329.11,1600942090.838
Deribit,btc_usd,10328.92,1600942091.844
Deribit,eth_usd,328.45,1600942092.256
Deribit,btc_usd,10328.88,1600942092.852
Deribit,btc_usd,10328.85,1600942093.859
Deribit,eth_usd,328.44,1600942103.333
Deribit,btc_usd,10328.68,1600942105.943
Deribit,btc_usd,10328.59,1600942109.971
Deribit,eth_usd,328.45,1600942114.409
Deribit,btc_usd,10328.56,1600942123.062
Deribit,btc_usd,10328.49,1600942126.083
Deribit,btc_usd,10327.76,1600942127.09
Deribit,eth_usd,328.38,1600942127.5
Deribit,btc_usd,10327.18,1600942128.097
Deribit,eth_usd,328.4,1600942129.514
Deribit,btc_usd,10327.23,1600942130.111
Deribit,eth_usd,328.39,1600942131.529
Deribit,btc_usd,10327.14,1600942132.125
Deribit,eth_usd,328.35,1600942132.535
Deribit,btc_usd,10326.42,1600942133.132
Deribit,eth_usd,328.36,1600942133.542
Deribit,btc_usd,10326.44,1600942134.139
Deribit,btc_usd,10326.42,1600942137.16
Deribit,eth_usd,328.35,1600942137.571
Deribit,eth_usd,328.36,1600942138.577
Deribit,btc_usd,10326.43,1600942139.174
Deribit,eth_usd,328.35,1600942139.584
Deribit,btc_usd,10326.46,1600942140.181
Deribit,eth_usd,328.36,1600942140.592
Deribit,btc_usd,10326.47,1600942141.188
Deribit,btc_usd,10326.64,1600942145.216
Deribit,btc_usd,10326.66,1600942146.223
Deribit,eth_usd,328.35,1600942146.634
Deribit,btc_usd,10326.65,1600942147.23
Deribit,btc_usd,10326.56,1600942148.237
Deribit,eth_usd,328.34,1600942149.655
Deribit,btc_usd,10326.54,1600942150.251
Deribit,eth_usd,328.33,1600942150.661
Deribit,btc_usd,10326.53,1600942152.265
Deribit,eth_usd,328.32,1600942152.676
Deribit,eth_usd,328.33,1600942153.682
Deribit,eth_usd,328.32,1600942157.71
Deribit,btc_usd,10326.54,1600942158.307
Deribit,btc_usd,10326.51,1600942159.314
Deribit,eth_usd,328.31,1600942163.752
Deribit,eth_usd,328.29,1600942164.76
Deribit,btc_usd,10326.06,1600942165.356
Deribit,eth_usd,328.25,1600942165.766
Deribit,btc_usd,10326.11,1600942166.363
Deribit,btc_usd,10325.89,1600942168.377
Deribit,eth_usd,328.24,1600942168.787
Deribit,btc_usd,10325.9,1600942169.384
Deribit,eth_usd,328.2,1600942172.815
Deribit,btc_usd,10325.66,1600942173.412
Deribit,eth_usd,328.21,1600942173.823
Deribit,eth_usd,328.2,1600942174.83
Deribit,btc_usd,10325.69,1600942176.433
Deribit,eth_usd,328.21,1600942176.843
Deribit,btc_usd,10325.62,1600942177.44
Deribit,eth_usd,328.2,1600942177.85
Deribit,eth_usd,328.21,1600942178.857
Deribit,btc_usd,10325.67,1600942179.454
Deribit,eth_usd,328.2,1600942184.9
Deribit,btc_usd,10325.54,1600942186.503
Deribit,eth_usd,328.21,1600942186.916
Deribit,btc_usd,10325.52,1600942187.51
Deribit,btc_usd,10325.53,1600942189.524
Deribit,eth_usd,328.22,1600942189.937
Deribit,eth_usd,328.23,1600942190.945
Deribit,btc_usd,10325.12,1600942191.538
Deribit,eth_usd,328.22,1600942194.973
Deribit,btc_usd,10325.13,1600942196.573
Deribit,eth_usd,328.21,1600942200.008
Deribit,btc_usd,10325.28,1600942202.616
Deribit,eth_usd,328.22,1600942203.029
Deribit,btc_usd,10325.32,1600942203.623
Deribit,btc_usd,10325.72,1600942204.63
Deribit,btc_usd,10325.68,1600942205.637
Deribit,eth_usd,328.25,1600942206.049
Deribit,btc_usd,10325.69,1600942206.644
Deribit,eth_usd,328.26,1600942208.063
Deribit,btc_usd,10325.73,1600942208.658
Deribit,eth_usd,328.32,1600942209.071
Deribit,btc_usd,10325.86,1600942209.665
Deribit,eth_usd,328.37,1600942210.078
Deribit,btc_usd,10325.91,1600942211.679
Deribit,eth_usd,328.38,1600942212.091
Deribit,eth_usd,328.42,1600942213.098
Deribit,btc_usd,10325.97,1600942213.693
Deribit,eth_usd,328.44,1600942214.106
Deribit,eth_usd,328.43,1600942217.126
Deribit,btc_usd,10325.88,1600942217.721
Deribit,eth_usd,328.46,1600942218.134
Deribit,btc_usd,10326.08,1600942218.728
Deribit,eth_usd,328.45,1600942219.14
Deribit,btc_usd,10326.12,1600942219.735
Deribit,eth_usd,328.46,1600942220.148
Deribit,btc_usd,10326.35,1600942220.742
Deribit,eth_usd,328.47,1600942221.154
Deribit,btc_usd,10327.02,1600942221.749
Deribit,eth_usd,328.46,1600942222.162
Deribit,btc_usd,10326.98,1600942222.756
Deribit,eth_usd,328.47,1600942223.168
Deribit,btc_usd,10326.94,1600942223.763
Deribit,eth_usd,328.46,1600942224.176
Deribit,btc_usd,10326.92,1600942224.77
Deribit,eth_usd,328.47,1600942226.19
Deribit,btc_usd,10327.37,1600942226.784
Deribit,eth_usd,328.52,1600942227.196
Deribit,btc_usd,10327.4,1600942227.791
Deribit,eth_usd,328.7,1600942228.204
Deribit,btc_usd,10327.53,1600942228.798
Deribit,eth_usd,328.75,1600942229.211
Deribit,btc_usd,10328.28,1600942229.805
Deribit,eth_usd,328.77,1600942230.217
Deribit,btc_usd,10329.67,1600942230.812
Deribit,eth_usd,328.96,1600942231.225
Deribit,btc_usd,10331.3,1600942231.819
Deribit,eth_usd,329.08,1600942232.231
Deribit,btc_usd,10331.14,1600942232.826
Deribit,eth_usd,329.09,1600942233.238
Deribit,btc_usd,10332.37,1600942233.833
Deribit,eth_usd,329.1,1600942234.246
Deribit,btc_usd,10332.52,1600942234.84
Deribit,eth_usd,329.09,1600942235.252
Deribit,btc_usd,10334.28,1600942235.847
Deribit,eth_usd,329.21,1600942236.259
Deribit,btc_usd,10334.14,1600942236.854
Deribit,eth_usd,329.29,1600942237.267
Deribit,btc_usd,10334.06,1600942237.861
Deribit,eth_usd,329.15,1600942238.273
Deribit,btc_usd,10333.64,1600942238.868
Deribit,eth_usd,329.08,1600942239.28
Deribit,btc_usd,10333.48,1600942239.875
Deribit,eth_usd,329.04,1600942240.288
Deribit,btc_usd,10333.53,1600942240.882
Deribit,eth_usd,329.02,1600942241.294
Deribit,btc_usd,10333.67,1600942241.889
Deribit,eth_usd,329.01,1600942242.301
Deribit,btc_usd,10333.58,1600942242.896
Deribit,eth_usd,329.02,1600942243.309
Deribit,btc_usd,10333.43,1600942243.903
Deribit,eth_usd,329.01,1600942244.315
Deribit,btc_usd,10332.89,1600942244.91
Deribit,eth_usd,328.98,1600942245.323
Deribit,btc_usd,10332.91,1600942245.917
Deribit,btc_usd,10332.9,1600942246.924
Deribit,btc_usd,10332.8,1600942247.931
Deribit,btc_usd,10332.78,1600942248.938
Deribit,eth_usd,328.94,1600942249.351
Deribit,btc_usd,10332.71,1600942250.952
Deribit,eth_usd,328.95,1600942251.365
Deribit,btc_usd,10332.74,1600942251.959
Deribit,eth_usd,328.94,1600942252.372
Deribit,btc_usd,10332.73,1600942252.966
Deribit,btc_usd,10332.72,1600942253.973
Deribit,btc_usd,10332.71,1600942254.98
Deribit,btc_usd,10332.65,1600942255.987
Deribit,btc_usd,10332.66,1600942256.994
Deribit,eth_usd,328.93,1600942257.406
Deribit,btc_usd,10331.21,1600942258.001
Deribit,eth_usd,328.92,1600942258.414
Deribit,btc_usd,10330.77,1600942259.008
Deribit,eth_usd,328.93,1600942259.42
Deribit,btc_usd,10330.79,1600942260.015
Deribit,eth_usd,328.95,1600942260.427
Deribit,btc_usd,10330.59,1600942261.022
Deribit,btc_usd,10330.64,1600942262.029
Deribit,eth_usd,328.96,1600942262.441
Deribit,btc_usd,10329.88,1600942263.036
Deribit,eth_usd,328.97,1600942263.448
Deribit,btc_usd,10329.76,1600942264.043
Deribit,btc_usd,10329.85,1600942265.05
Deribit,eth_usd,328.96,1600942265.462
Deribit,btc_usd,10329.8,1600942266.057
Deribit,eth_usd,328.97,1600942266.47
Deribit,btc_usd,10329.77,1600942267.064
Deribit,btc_usd,10329.29,1600942268.071
Deribit,eth_usd,328.96,1600942268.483
Deribit,btc_usd,10329.01,1600942269.078
Deribit,eth_usd,328.97,1600942269.491
Deribit,btc_usd,10329.07,1600942270.085
Deribit,btc_usd,10329.13,1600942271.092
Deribit,btc_usd,10328.9,1600942272.099
Deribit,btc_usd,10328.87,1600942273.106
Deribit,btc_usd,10328.8,1600942274.113
Deribit,eth_usd,328.96,1600942274.526
Deribit,btc_usd,10329.09,1600942275.12
Deribit,eth_usd,329.13,1600942275.533
Deribit,btc_usd,10329.66,1600942276.127
Deribit,eth_usd,329.23,1600942276.539
Deribit,btc_usd,10330.18,1600942277.134
Deribit,btc_usd,10330.35,1600942278.141
Deribit,eth_usd,329.24,1600942279.561
Deribit,eth_usd,329.26,1600942280.567
Deribit,btc_usd,10330.46,1600942281.162
Deribit,eth_usd,329.37,1600942281.574
Deribit,btc_usd,10330.67,1600942283.176
Deribit,eth_usd,329.4,1600942283.588
Deribit,eth_usd,329.41,1600942284.595
Deribit,btc_usd,10330.74,1600942285.19
Deribit,btc_usd,10330.73,1600942286.197
Deribit,btc_usd,10330.78,1600942287.204
Deribit,btc_usd,10330.79,1600942288.211
Deribit,eth_usd,329.42,1600942289.631
Deribit,btc_usd,10331.06,1600942290.225
Deribit,eth_usd,329.43,1600942290.637
Deribit,btc_usd,10330.87,1600942291.232
Deribit,btc_usd,10330.82,1600942292.239
Deribit,btc_usd,10330.93,1600942293.246
Deribit,btc_usd,10330.61,1600942294.253
Deribit,eth_usd,329.42,1600942294.666
Deribit,btc_usd,10330.62,1600942295.26
Deribit,eth_usd,329.43,1600942295.672
Deribit,btc_usd,10330.64,1600942296.267
Deribit,eth_usd,329.44,1600942296.679
Deribit,btc_usd,10330.68,1600942297.274
Deribit,eth_usd,329.48,1600942297.687
Deribit,btc_usd,10330.69,1600942298.281
Deribit,eth_usd,329.53,1600942298.694
Deribit,btc_usd,10330.88,1600942299.288
Deribit,btc_usd,10330.73,1600942302.308
Deribit,eth_usd,329.48,1600942302.721
Deribit,btc_usd,10330.81,1600942303.316
Deribit,eth_usd,329.47,1600942303.729
Deribit,btc_usd,10330.8,1600942304.323
Deribit,eth_usd,329.48,1600942304.736
Deribit,btc_usd,10330.82,1600942306.337
Deribit,eth_usd,329.49,1600942306.75
Deribit,btc_usd,10330.91,1600942308.351
Deribit,eth_usd,329.5,1600942309.771
Deribit,btc_usd,10331.07,1600942310.365
Deribit,eth_usd,329.51,1600942310.777
Deribit,eth_usd,329.49,1600942311.784
Deribit,btc_usd,10331.16,1600942312.379
Deribit,eth_usd,329.5,1600942312.792
Deribit,btc_usd,10331.11,1600942314.393
Deribit,btc_usd,10331.1,1600942315.4
Deribit,eth_usd,329.51,1600942315.813
Deribit,btc_usd,10331.08,1600942316.407
Deribit,btc_usd,10331.04,1600942317.414
Deribit,eth_usd,329.5,1600942317.826
Deribit,eth_usd,329.49,1600942318.834
Deribit,eth_usd,329.47,1600942320.847
Deribit,btc_usd,10330.04,1600942321.442
Deribit,eth_usd,329.3,1600942321.855
Deribit,btc_usd,10329.42,1600942322.449
Deribit,eth_usd,329.29,1600942322.861
Deribit,btc_usd,10328.5,1600942323.456
Deribit,eth_usd,329.28,1600942323.868
Deribit,btc_usd,10328.49,1600942324.463
Deribit,eth_usd,329.26,1600942324.876
Deribit,btc_usd,10328.51,1600942325.47
Deribit,eth_usd,329.17,1600942325.882
Deribit,btc_usd,10327.81,1600942326.477
Deribit,btc_usd,10327.8,1600942327.484
Deribit,eth_usd,329.19,1600942327.897
Deribit,btc_usd,10327.81,1600942328.491
Deribit,btc_usd,10327.83,1600942329.498
Deribit,btc_usd,10327.42,1600942330.505
Deribit,eth_usd,329.1,1600942330.918
Deribit,btc_usd,10327.41,1600942331.512
Deribit,eth_usd,329.09,1600942331.924
Deribit,btc_usd,10327.46,1600942333.526
Deribit,eth_usd,329.08,1600942333.939
Deribit,btc_usd,10327.51,1600942334.533
Deribit,eth_usd,329.09,1600942334.945
Deribit,btc_usd,10326.87,1600942335.54
Deribit,btc_usd,10326.93,1600942336.547
Deribit,btc_usd,10327.04,1600942337.554
Deribit,btc_usd,10327.05,1600942339.568
Deribit,eth_usd,329.07,1600942339.981
Deribit,btc_usd,10327.09,1600942340.575
Deribit,btc_usd,10327.07,1600942341.582
Deribit,btc_usd,10327.1,1600942342.589
Deribit,btc_usd,10327.05,1600942343.596
Deribit,btc_usd,10327.1,1600942344.603
Deribit,eth_usd,329.06,1600942345.015
Deribit,btc_usd,10326.97,1600942345.61
Deribit,btc_usd,10326.89,1600942346.617
Deribit,btc_usd,10326.8,1600942349.638
Deribit,btc_usd,10326.78,1600942350.645
Deribit,btc_usd,10326.66,1600942352.659
Deribit,eth_usd,329.05,1600942353.071
Deribit,eth_usd,328.98,1600942355.086
Deribit,btc_usd,10326.64,1600942355.68
Deribit,eth_usd,328.94,1600942356.092
Deribit,btc_usd,10326.63,1600942356.687
Deribit,btc_usd,10326.82,1600942357.694
Deribit,eth_usd,328.95,1600942358.11
Deribit,btc_usd,10326.87,1600942358.701
Deribit,eth_usd,328.98,1600942359.118
Deribit,btc_usd,10327.11,1600942359.708
Deribit,eth_usd,328.97,1600942360.124
Deribit,btc_usd,10327.88,1600942360.715
Deribit,eth_usd,329.14,1600942361.132
Deribit,btc_usd,10328.62,1600942361.722
Deribit,eth_usd,329.28,1600942362.138
Deribit,btc_usd,10328.81,1600942362.729
Deribit,eth_usd,329.27,1600942363.146
Deribit,btc_usd,10328.73,1600942363.736
Deribit,btc_usd,10328.76,1600942364.743
Deribit,eth_usd,329.28,1600942365.16
Deribit,btc_usd,10328.69,1600942365.75
Deribit,eth_usd,329.29,1600942366.166
Deribit,btc_usd,10329.55,1600942366.757
Deribit,eth_usd,329.4,1600942367.173
Deribit,btc_usd,10329.1,1600942367.764
Deribit,btc_usd,10329.05,1600942368.771
Deribit,eth_usd,329.39,1600942369.188
Deribit,btc_usd,10329.04,1600942369.778
Deribit,eth_usd,329.38,1600942370.194
Deribit,btc_usd,10328.66,1600942370.785
Deribit,eth_usd,329.37,1600942371.202
Deribit,btc_usd,10328.53,1600942371.792
Deribit,btc_usd,10328.54,1600942372.798
Deribit,btc_usd,10328.62,1600942373.805
Deribit,eth_usd,329.35,1600942374.222
Deribit,btc_usd,10328.57,1600942374.812
Deribit,btc_usd,10328.45,1600942375.819
Deribit,eth_usd,329.33,1600942376.236
Deribit,btc_usd,10328.47,1600942376.827
Deribit,btc_usd,10328.4,1600942377.834
Deribit,btc_usd,10328.33,1600942378.841
Deribit,eth_usd,329.34,1600942379.258
Deribit,btc_usd,10328.36,1600942379.848
Deribit,eth_usd,329.3,1600942380.265
Deribit,btc_usd,10328.34,1600942380.855
Deribit,eth_usd,329.29,1600942381.272
Deribit,btc_usd,10328.31,1600942381.862
Deribit,btc_usd,10328.24,1600942382.869
Deribit,eth_usd,329.28,1600942383.286
Deribit,btc_usd,10328.22,1600942383.876
Deribit,eth_usd,329.26,1600942384.292
Deribit,btc_usd,10328.01,1600942384.883
Deribit,eth_usd,329.25,1600942385.299
Deribit,btc_usd,10328.04,1600942385.89
Deribit,eth_usd,329.26,1600942386.307
Deribit,btc_usd,10328.23,1600942386.897
Deribit,eth_usd,329.28,1600942387.314
Deribit,eth_usd,329.42,1600942511.174
Deribit,btc_usd,10331.49,1600942510.758
Deribit,eth_usd,329.41,1600942514.195
Deribit,eth_usd,329.42,1600942515.202
Deribit,btc_usd,10331.62,1600942515.793
Deribit,eth_usd,329.43,1600942517.216
Deribit,eth_usd,329.41,1600942519.23
Deribit,btc_usd,10331.51,1600942519.821
Deribit,eth_usd,329.39,1600942520.238
Deribit,eth_usd,329.38,1600942521.245
Deribit,btc_usd,10331.44,1600942521.835
Deribit,btc_usd,10331.11,1600942522.842
Deribit,btc_usd,10330.95,1600942523.849
Deribit,eth_usd,329.34,1600942524.266
Deribit,btc_usd,10330.55,1600942524.856
Deribit,eth_usd,329.18,1600942525.272
Deribit,btc_usd,10330.59,1600942525.863
Deribit,eth_usd,329.17,1600942526.284
Deribit,btc_usd,10330.44,1600942526.87
Deribit,btc_usd,10330.4,1600942527.877
Deribit,eth_usd,329.08,1600942528.298
Deribit,btc_usd,10330.1,1600942528.884
Deribit,eth_usd,329.05,1600942529.305
Deribit,btc_usd,10329.92,1600942531.905
Deribit,eth_usd,329.06,1600942532.327
Deribit,btc_usd,10329.95,1600942532.912
Deribit,eth_usd,329.03,1600942533.334
Deribit,btc_usd,10329.94,1600942533.919
Deribit,btc_usd,10329.9,1600942534.926
Deribit,eth_usd,329.01,1600942535.348
Deribit,btc_usd,10329.88,1600942535.933
Deribit,eth_usd,328.94,1600942536.354
Deribit,eth_usd,328.9,1600942537.361
Deribit,btc_usd,10329.82,1600942537.947
Deribit,eth_usd,328.91,1600942539.375
Deribit,eth_usd,328.9,1600942540.383
Deribit,btc_usd,10329.78,1600942540.968
Deribit,btc_usd,10329.55,1600942541.975
Deribit,eth_usd,328.87,1600942542.396
Deribit,eth_usd,328.86,1600942543.404
Deribit,eth_usd,328.87,1600942544.41
Deribit,btc_usd,10329.59,1600942546.003
Deribit,eth_usd,328.96,1600942546.425
Deribit,btc_usd,10329.71,1600942547.01
Deribit,eth_usd,328.95,1600942547.432
Deribit,btc_usd,10329.75,1600942548.017
Deribit,eth_usd,328.97,1600942548.438
Deribit,btc_usd,10329.64,1600942551.038
Deribit,btc_usd,10329.65,1600942552.045
Deribit,eth_usd,328.96,1600942552.467
Deribit,eth_usd,328.94,1600942554.481
Deribit,btc_usd,10329.61,1600942556.073
Deribit,btc_usd,10329.6,1600942557.08
Deribit,eth_usd,328.93,1600942557.501
Deribit,eth_usd,328.92,1600942558.509
Deribit,btc_usd,10329.48,1600942560.101
Deribit,eth_usd,328.91,1600942560.522
Deribit,eth_usd,328.9,1600942563.543
Deribit,btc_usd,10329.38,1600942564.129
Deribit,btc_usd,10329.35,1600942565.136
Deribit,btc_usd,10329.32,1600942568.157
Deribit,btc_usd,10329.34,1600942569.164
Deribit,eth_usd,328.89,1600942569.586
Deribit,eth_usd,328.9,1600942571.6
Deribit,btc_usd,10329.5,1600942572.185
Deribit,btc_usd,10329.52,1600942574.199
Deribit,btc_usd,10329.51,1600942577.22
Deribit,btc_usd,10329.56,1600942583.262
Deribit,eth_usd,328.99,1600942583.684
Deribit,btc_usd,10329.61,1600942585.276
Deribit,btc_usd,10329.63,1600942586.283
Deribit,eth_usd,329.03,1600942586.705
Deribit,btc_usd,10329.97,1600942587.29
Deribit,eth_usd,329.08,1600942587.711
Deribit,btc_usd,10329.98,1600942589.304
Deribit,eth_usd,329.07,1600942590.732
Deribit,eth_usd,329.08,1600942591.739
Deribit,btc_usd,10329.77,1600942592.325
Deribit,btc_usd,10329.78,1600942593.332
Deribit,btc_usd,10329.75,1600942595.345
Deribit,eth_usd,329.03,1600942595.768
Deribit,eth_usd,329.02,1600942596.775
Deribit,btc_usd,10329.72,1600942597.36
Deribit,eth_usd,329.01,1600942597.781
Deribit,btc_usd,10329.7,1600942598.367
Deribit,btc_usd,10329.48,1600942600.381
Deribit,eth_usd,328.96,1600942600.803
Deribit,btc_usd,10329.32,1600942601.388
Deribit,btc_usd,10329.28,1600942602.395
Deribit,eth_usd,328.95,1600942602.816
Deribit,btc_usd,10329.32,1600942603.402
Deribit,eth_usd,328.94,1600942604.83
Deribit,eth_usd,328.95,1600942605.837
Deribit,btc_usd,10329.49,1600942606.423
Deribit,btc_usd,10329.52,1600942607.43
Deribit,btc_usd,10329.53,1600942609.444
Deribit,btc_usd,10329.57,1600942611.458
Deribit,eth_usd,328.96,1600942611.879
Deribit,btc_usd,10329.58,1600942612.465
Deribit,btc_usd,10329.59,1600942613.472
Deribit,btc_usd,10329.58,1600942614.479
Deribit,eth_usd,328.9,1600942617.921
Deribit,eth_usd,328.87,1600942618.929
Deribit,btc_usd,10329.59,1600942620.52
Deribit,eth_usd,328.92,1600942620.942
Deribit,btc_usd,10329.83,1600942621.528
Deribit,eth_usd,328.93,1600942621.95
Deribit,btc_usd,10330.19,1600942622.535
Deribit,btc_usd,10330.18,1600942623.542
Deribit,btc_usd,10330.23,1600942624.549
Deribit,eth_usd,328.91,1600942625.977
Deribit,btc_usd,10330.11,1600942626.563
Deribit,btc_usd,10330.36,1600942627.57
Deribit,eth_usd,328.93,1600942627.992
Deribit,btc_usd,10330.49,1600942628.577
Deribit,eth_usd,328.92,1600942631.013
Deribit,eth_usd,328.91,1600942633.026
Deribit,eth_usd,328.89,1600942635.04
Deribit,btc_usd,10330.18,1600942635.626
Deribit,eth_usd,328.86,1600942636.047
Deribit,btc_usd,10330.07,1600942636.633
Deribit,eth_usd,328.83,1600942637.055
Deribit,eth_usd,328.82,1600942638.062
Deribit,btc_usd,10329.97,1600942638.648
Deribit,eth_usd,328.78,1600942641.082
Deribit,btc_usd,10329.8,1600942641.669
Deribit,btc_usd,10329.85,1600942642.676
Deribit,eth_usd,328.77,1600942646.118
Deribit,btc_usd,10329.86,1600942646.704
Deribit,eth_usd,328.76,1600942647.124
Deribit,btc_usd,10329.85,1600942647.711
Deribit,eth_usd,328.77,1600942648.131
Deribit,btc_usd,10329.84,1600942648.718
Deribit,eth_usd,328.78,1600942649.139
Deribit,btc_usd,10329.85,1600942649.725
Deribit,eth_usd,328.81,1600942650.145
Deribit,btc_usd,10329.83,1600942650.732
Deribit,eth_usd,328.82,1600942651.152
Deribit,eth_usd,328.81,1600942652.16
Deribit,eth_usd,328.82,1600942653.167
Deribit,btc_usd,10329.56,1600942654.76
Deribit,btc_usd,10329.55,1600942655.767
Deribit,btc_usd,10329.54,1600942656.774
Deribit,btc_usd,10329.5,1600942658.788
Deribit,btc_usd,10329.6,1600942659.794
Deribit,btc_usd,10329.61,1600942662.816
Deribit,btc_usd,10329.78,1600942663.823
Deribit,eth_usd,328.81,1600942664.244
Deribit,btc_usd,10329.76,1600942667.851
Deribit,btc_usd,10329.7,1600942668.857
Deribit,btc_usd,10329.73,1600942671.879
Deribit,btc_usd,10329.69,1600942672.886
Deribit,btc_usd,10329.71,1600942676.914
Deribit,btc_usd,10330.02,1600942682.956
Deribit,btc_usd,10329.98,1600942684.969
Deribit,btc_usd,10329.95,1600942685.976
Deribit,eth_usd,328.63,1600942686.397
Deribit,btc_usd,10329.45,1600942686.984
